0,1
"       message: Optimization terminated successfully.
       success: True
        status: 0
           fun: 0.9135739143858801
             x: [ 1.990e+00  3.142e+00]
           nit: 46
          nfev: 85
 final_simplex: (array([[ 1.990e+00,  3.142e+00],
                       [ 1.990e+00,  3.142e+00],
                       [ 1.990e+00,  3.142e+00]]), array([ 9.136e-01,  9.136e-01,  9.136e-01]))",0.03287315368652344
"       message: Optimization terminated successfully.
       success: True
        status: 0
           fun: 0.3708338821317435
             x: [ 0.000e+00  3.921e+00]
           nit: 27
          nfev: 73
 final_simplex: (array([[ 0.000e+00,  3.921e+00],
                       [ 0.000e+00,  3.921e+00],
                       [ 0.000e+00,  3.921e+00]]), array([ 3.708e-01,  3.708e-01,  3.708e-01]))",0.031916141510009766
"       message: Optimization terminated successfully.
       success: True
        status: 0
           fun: 0.20522305043309988
             x: [ 3.142e+00  2.871e+00]
           nit: 26
          nfev: 75
 final_simplex: (array([[ 3.142e+00,  2.871e+00],
                       [ 3.142e+00,  2.871e+00],
                       [ 3.142e+00,  2.871e+00]]), array([ 2.052e-01,  2.052e-01,  2.052e-01]))",0.025894641876220703
"       message: Optimization terminated successfully.
       success: True
        status: 0
           fun: 0.012401828332640847
             x: [ 3.142e+00  2.871e+00]
           nit: 26
          nfev: 70
 final_simplex: (array([[ 3.142e+00,  2.871e+00],
                       [ 3.142e+00,  2.871e+00],
                       [ 3.142e+00,  2.871e+00]]), array([ 1.240e-02,  1.240e-02,  1.240e-02]))",0.0249330997467041
"       message: Optimization terminated successfully.
       success: True
        status: 0
           fun: 0.10040814186785718
             x: [ 7.514e-01  8.220e-01]
           nit: 51
          nfev: 100
 final_simplex: (array([[ 7.514e-01,  8.220e-01],
                       [ 7.515e-01,  8.221e-01],
                       [ 7.515e-01,  8.221e-01]]), array([ 1.004e-01,  1.004e-01,  1.004e-01]))",0.03493452072143555
"       message: Optimization terminated successfully.
       success: True
        status: 0
           fun: 0.001824888755999031
             x: [ 3.375e-01  1.420e+00]
           nit: 52
          nfev: 100
 final_simplex: (array([[ 3.375e-01,  1.420e+00],
                       [ 3.375e-01,  1.420e+00],
                       [ 3.374e-01,  1.420e+00]]), array([ 1.825e-03,  1.833e-03,  1.837e-03]))",0.03789877891540527
"       message: Optimization terminated successfully.
       success: True
        status: 0
           fun: 1.0994996692554657
             x: [ 1.497e+00  3.483e+00]
           nit: 95
          nfev: 186
 final_simplex: (array([[ 1.497e+00,  3.483e+00],
                       [ 1.497e+00,  3.483e+00],
                       [ 1.497e+00,  3.483e+00]]), array([ 1.099e+00,  1.100e+00,  1.100e+00]))",0.06682372093200684
"       message: Optimization terminated successfully.
       success: True
        status: 0
           fun: 0.9364949644297442
             x: [ 1.212e+00  3.142e+00]
           nit: 30
          nfev: 57
 final_simplex: (array([[ 1.212e+00,  3.142e+00],
                       [ 1.212e+00,  3.142e+00],
                       [ 1.212e+00,  3.142e+00]]), array([ 9.365e-01,  9.366e-01,  9.366e-01]))",0.0258944034576416
"       message: Optimization terminated successfully.
       success: True
        status: 0
           fun: 0.11052556067771188
             x: [ 2.214e+00  2.920e+00]
           nit: 58
          nfev: 112
 final_simplex: (array([[ 2.214e+00,  2.920e+00],
                       [ 2.214e+00,  2.920e+00],
                       [ 2.214e+00,  2.920e+00]]), array([ 1.105e-01,  1.105e-01,  1.106e-01]))",0.047872066497802734
"       message: Optimization terminated successfully.
       success: True
        status: 0
           fun: 0.12101983012225274
             x: [ 3.142e+00  2.817e+00]
           nit: 27
          nfev: 73
 final_simplex: (array([[ 3.142e+00,  2.817e+00],
                       [ 3.142e+00,  2.817e+00],
                       [ 3.142e+00,  2.817e+00]]), array([ 1.210e-01,  1.210e-01,  1.210e-01]))",0.025894641876220703
