0,1
COBYLA,
,Time
[-1.40196666e-04  4.57092670e+00],0.010998010635375977
[-1.7109839   4.48211193],0.011966466903686523
[2.03516550e-05 4.61190282e+00],0.01002645492553711
[1.42096647e-04 4.70967293e+00],0.012965202331542969
[1.42525690e-04 4.70967913e+00],0.011929988861083984
[-1.40196666e-04  4.57092670e+00],0.011967897415161133
[-2.85088855  4.43258478],0.013962984085083008
[9.80516978e-05 4.61161966e+00],0.008975505828857422
[-1.40185826e-04  4.57087614e+00],0.009974956512451172
[8.18827507e-05 4.62431353e+00],0.017951488494873047
